logradouro_cod;tipo_logradouro;logradouro;extensao;extensao2;extensao3;extensao4
117;RUA;MONSENHOR JOAO DE DEUS;22,16;14,88;8;
117;RUA;MONSENHOR JOAO DE DEUS;10,16;;;
117;RUA;MONSENHOR JOAO DE DEUS;10,84;;;
117;RUA;MONSENHOR JOAO DE DEUS;14,28;;;
117;RUA;MONSENHOR JOAO DE DEUS;5,72;;;
117;RUA;MONSENHOR JOAO DE DEUS;10,14;;;
117;RUA;MONSENHOR JOAO DE DEUS;15,84;;;
389;RUA;CONSELHEIRO MAYRINK;35,93;60,85;62,77;
543;RUA;JOAO PINHEIRO;15,12;;;
543;RUA;JOAO PINHEIRO;14,98;14,98;;
543;RUA;JOAO PINHEIRO;5,39;;;
543;RUA;JOAO PINHEIRO;10,12;;;
543;RUA;JOAO PINHEIRO;14,52;;;
543;RUA;JOAO PINHEIRO;14,62;15;;
543;RUA;JOAO PINHEIRO;15,29;;;
543;RUA;JOAO PINHEIRO;10,17;;;
700;RUA;PRINCESA ISABEL;21,93;3,98;;
532;RUA;JOAO CARLOS;32,55;;;
532;RUA;JOAO CARLOS;32,55;;;
532;RUA;JOAO CARLOS;32,55;;;
532;RUA;JOAO CARLOS;32,55;;;
532;RUA;JOAO CARLOS;32,55;;;
532;RUA;JOAO CARLOS;32,55;;;
372;RUA;CAETANO FURQUIM;96,45;0,01;;
372;RUA;CAETANO FURQUIM;96,45;0,01;;
372;RUA;CAETANO FURQUIM;96,45;0,01;;
372;RUA;CAETANO FURQUIM;96,45;0,01;;
372;RUA;CAETANO FURQUIM;96,45;0,01;;
372;RUA;CAETANO FURQUIM;96,45;0,01;;
372;RUA;CAETANO FURQUIM;96,45;0,01;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
372;RUA;CAETANO FURQUIM;96,45;;;
543;RUA;JOAO PINHEIRO;96,45;;;
543;RUA;JOAO PINHEIRO;96,45;;;
543;RUA;JOAO PINHEIRO;96,45;;;
543;RUA;JOAO PINHEIRO;96,45;;;
543;RUA;JOAO PINHEIRO;96,45;;;
543;RUA;JOAO PINHEIRO;96,45;;;
389;RUA;CONSELHEIRO MAYRINK;60;54;54;
614;RUA;MAJOR PENHA;40,72;19,95;18,2;
198;PÇA;16 DE SETEMBRO;19,4;20,9;;
198;PÇA;16 DE SETEMBRO;19,4;20,9;;
389;RUA;CONSELHEIRO MAYRINK;20,9;19,4;;
389;RUA;CONSELHEIRO MAYRINK;20,9;19,4;;
198;PÇA;16 DE SETEMBRO;21,25;21,3;;
198;PÇA;16 DE SETEMBRO;22,15;34,94;21,45;
389;RUA;CONSELHEIRO MAYRINK;34;35,04;;
389;RUA;CONSELHEIRO MAYRINK;23,08;26,45;;
389;RUA;CONSELHEIRO MAYRINK;23,08;26,45;;
389;RUA;CONSELHEIRO MAYRINK;23,08;26,45;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;26,45;23,08;;
330;RUA;AMERICO DE MACEDO;13,93;18,2;;
390;RUA;COSTA GUEDES;4,95;0,01;;
390;RUA;COSTA GUEDES;6,6;;;
390;RUA;COSTA GUEDES;11,96;15,96;;
389;RUA;CONSELHEIRO MAYRINK;21,42;21,48;;
390;RUA;COSTA GUEDES;22,67;14,52;;
389;RUA;CONSELHEIRO MAYRINK;22,67;14,52;;
390;RUA;COSTA GUEDES;12,14;;;
390;RUA;COSTA GUEDES;1,2;;;
390;RUA;COSTA GUEDES;10,31;;;
390;RUA;COSTA GUEDES;34,47;;;
390;RUA;COSTA GUEDES;34,47;;;
390;RUA;COSTA GUEDES;10,79;;;
390;RUA;COSTA GUEDES;14,87;9,61;;
660;RUA;OLIVEIRA MAFRA;9,61;14,87;;
660;RUA;OLIVEIRA MAFRA;9,61;14,87;;
390;RUA;COSTA GUEDES;14,87;9,61;;
660;RUA;OLIVEIRA MAFRA;10,97;;;
660;RUA;OLIVEIRA MAFRA;20,95;;;
660;RUA;OLIVEIRA MAFRA;10,17;;;
660;RUA;OLIVEIRA MAFRA;10,17;;;
660;RUA;OLIVEIRA MAFRA;10,17;;;
198;PÇA;16 DE SETEMBRO;38,69;26,74;;
614;RUA;MAJOR PENHA;13,39;;;
198;PÇA;16 DE SETEMBRO;8,8;;;
614;RUA;MAJOR PENHA;20,7;;;
614;RUA;MAJOR PENHA;21,29;29,7;;
614;RUA;MAJOR PENHA;21,29;29,7;;
389;RUA;CONSELHEIRO MAYRINK;14,22;;;
79;AV.;BARAO DO RIO BRANCO;12,88;;;
440;RUA;DOUTOR MARIO MILWARD;11,76;5,22;;
440;RUA;DOUTOR MARIO MILWARD;11,76;5,22;;
440;RUA;DOUTOR MARIO MILWARD;11,76;5,22;;
440;RUA;DOUTOR MARIO MILWARD;19,07;;;
440;RUA;DOUTOR MARIO MILWARD;14,04;;;
440;RUA;DOUTOR MARIO MILWARD;14,04;;;
440;RUA;DOUTOR MARIO MILWARD;20,25;19,68;;
440;RUA;DOUTOR MARIO MILWARD;20,25;19,68;;
440;RUA;DOUTOR MARIO MILWARD;12,68;;;
440;RUA;DOUTOR MARIO MILWARD;5,69;;;
440;RUA;DOUTOR MARIO MILWARD;5,69;;;
440;RUA;DOUTOR MARIO MILWARD;5,69;;;
660;RUA;OLIVEIRA MAFRA;16,43;8,94;;
660;RUA;OLIVEIRA MAFRA;16,95;11,74;;
440;RUA;DOUTOR MARIO MILWARD;11,74;16,95;;
660;RUA;OLIVEIRA MAFRA;16,95;11,74;;
660;RUA;OLIVEIRA MAFRA;16,95;11,74;;
660;RUA;OLIVEIRA MAFRA;18,2;13,6;;
660;RUA;OLIVEIRA MAFRA;18,2;13,6;;
660;RUA;OLIVEIRA MAFRA;18,2;13,6;;
660;RUA;OLIVEIRA MAFRA;18,2;13,6;;
660;RUA;OLIVEIRA MAFRA;18,2;13,6;;
660;RUA;OLIVEIRA MAFRA;18,2;13,6;;
660;RUA;OLIVEIRA MAFRA;18,2;13,6;;
660;RUA;OLIVEIRA MAFRA;18,2;13,6;;
660;RUA;OLIVEIRA MAFRA;18,2;13,6;;
660;RUA;OLIVEIRA MAFRA;18,2;13,6;;
660;RUA;OLIVEIRA MAFRA;18,2;13,6;;
660;RUA;OLIVEIRA MAFRA;18,2;13,6;;
660;RUA;OLIVEIRA MAFRA;18,2;13,6;;
390;RUA;COSTA GUEDES;15,05;;;
390;RUA;COSTA GUEDES;19,68;20,25;;
390;RUA;COSTA GUEDES;13,28;;;
390;RUA;COSTA GUEDES;3,38;;;
440;RUA;DOUTOR MARIO MILWARD;6,25;;;
390;RUA;COSTA GUEDES;11,96;;;
440;RUA;DOUTOR MARIO MILWARD;10;;;
390;RUA;COSTA GUEDES;7,83;;;
390;RUA;COSTA GUEDES;7,95;;;
390;RUA;COSTA GUEDES;12,61;4,08;;
347;RUA;ANTONIO MIGUEL ARNAUT;64,06;58,12;38,55;
543;RUA;JOAO PINHEIRO;38,55;64,06;58,12;
543;RUA;JOAO PINHEIRO;38,55;64,06;58,12;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,85;;;
543;RUA;JOAO PINHEIRO;10,87;;;
543;RUA;JOAO PINHEIRO;10,87;;;
543;RUA;JOAO PINHEIRO;10,87;;;
543;RUA;JOAO PINHEIRO;10,87;;;
543;RUA;JOAO PINHEIRO;10,87;;;
543;RUA;JOAO PINHEIRO;10,87;;;
543;RUA;JOAO PINHEIRO;13,8;32,6;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;32,6;13,8;;
83;AV.;CAMILO SOARES;30;14;;
532;RUA;JOAO CARLOS;14;30;;
532;RUA;JOAO CARLOS;14;30;;
532;RUA;JOAO CARLOS;14;30;;
83;AV.;CAMILO SOARES;30;14;;
83;AV.;CAMILO SOARES;30;14;;
83;AV.;CAMILO SOARES;30;14;;
83;AV.;CAMILO SOARES;30;14;;
83;AV.;CAMILO SOARES;30;14;;
83;AV.;CAMILO SOARES;30;14;;
83;AV.;CAMILO SOARES;30;14;;
83;AV.;CAMILO SOARES;30;14;;
198;PÇA;16 DE SETEMBRO;73;12;;
198;PÇA;16 DE SETEMBRO;73;12;;
198;PÇA;16 DE SETEMBRO;73;12;;
198;PÇA;16 DE SETEMBRO;73;12;;
198;PÇA;16 DE SETEMBRO;73;12;;
198;PÇA;16 DE SETEMBRO;73;;;
198;PÇA;16 DE SETEMBRO;73;12;;
198;PÇA;16 DE SETEMBRO;73;12;;
198;PÇA;16 DE SETEMBRO;73;12;;
614;RUA;MAJOR PENHA;20;21;;
614;RUA;MAJOR PENHA;20;21;;
198;PÇA;16 DE SETEMBRO;21;20;;
198;PÇA;16 DE SETEMBRO;21;20;;
614;RUA;MAJOR PENHA;20;21;;
198;PÇA;16 DE SETEMBRO;20;21;;
198;PÇA;16 DE SETEMBRO;20;21;;
614;RUA;MAJOR PENHA;11;;;
614;RUA;MAJOR PENHA;11;;;
614;RUA;MAJOR PENHA;11;;;
614;RUA;MAJOR PENHA;11;;;
614;RUA;MAJOR PENHA;16;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;18,1;;;
614;RUA;MAJOR PENHA;15;12;;
614;RUA;MAJOR PENHA;12;15;;
614;RUA;MAJOR PENHA;12;15;;
83;AV.;CAMILO SOARES;15;12;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;13;;;
83;AV.;CAMILO SOARES;12;;;
83;AV.;CAMILO SOARES;12;;;
83;AV.;CAMILO SOARES;12;;;
83;AV.;CAMILO SOARES;12;;;
83;AV.;CAMILO SOARES;21;;;
83;AV.;CAMILO SOARES;21;;;
83;AV.;CAMILO SOARES;21;;;
83;AV.;CAMILO SOARES;21;;;
83;AV.;CAMILO SOARES;20;12;;
543;RUA;JOAO PINHEIRO;12;20;;
83;AV.;CAMILO SOARES;20;12;;
543;RUA;JOAO PINHEIRO;12;20;;
543;RUA;JOAO PINHEIRO;12;20;;
543;RUA;JOAO PINHEIRO;17;;;
543;RUA;JOAO PINHEIRO;17;;;
543;RUA;JOAO PINHEIRO;17;;;
543;RUA;JOAO PINHEIRO;17;;;
543;RUA;JOAO PINHEIRO;17;;;
543;RUA;JOAO PINHEIRO;17;;;
543;RUA;JOAO PINHEIRO;17;;;
543;RUA;JOAO PINHEIRO;17;;;
543;RUA;JOAO PINHEIRO;17;;;
543;RUA;JOAO PINHEIRO;17;;;
543;RUA;JOAO PINHEIRO;17;;;
543;RUA;JOAO PINHEIRO;17;;;
543;RUA;JOAO PINHEIRO;17;;;
543;RUA;JOAO PINHEIRO;15;;;
543;RUA;JOAO PINHEIRO;15;;;
543;RUA;JOAO PINHEIRO;15;;;
543;RUA;JOAO PINHEIRO;15;;;
543;RUA;JOAO PINHEIRO;10;;;
543;RUA;JOAO PINHEIRO;10;;;
543;RUA;JOAO PINHEIRO;10;;;
660;RUA;OLIVEIRA MAFRA;11;;;
660;RUA;OLIVEIRA MAFRA;11;;;
660;RUA;OLIVEIRA MAFRA;11;;;
660;RUA;OLIVEIRA MAFRA;12;;;
660;RUA;OLIVEIRA MAFRA;9,96;17,02;;
390;RUA;COSTA GUEDES;17,02;9,96;;
390;RUA;COSTA GUEDES;17,02;9,96;;
390;RUA;COSTA GUEDES;17,02;9,96;;
390;RUA;COSTA GUEDES;8,4;;;
390;RUA;COSTA GUEDES;8,4;;;
390;RUA;COSTA GUEDES;21,2;;;
174;PÇA;ALFREDO PINTO;11,41;22,8;;
174;PÇA;ALFREDO PINTO;11,41;22,8;;
131;RUA;WENCESLAU BRAZ;12,6;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;19,7;;;
131;RUA;WENCESLAU BRAZ;23,77;;;
614;RUA;MAJOR PENHA;75,81;29,34;50,43;
660;RUA;OLIVEIRA MAFRA;5,94;25,13;;
440;RUA;DOUTOR MARIO MILWARD;25,13;5,94;;
440;RUA;DOUTOR MARIO MILWARD;25,13;5,94;;
440;RUA;DOUTOR MARIO MILWARD;25,13;5,94;;
440;RUA;DOUTOR MARIO MILWARD;25,13;5,94;;
440;RUA;DOUTOR MARIO MILWARD;25,13;5,94;;
440;RUA;DOUTOR MARIO MILWARD;25,13;5,94;;
174;PÇA;ALFREDO PINTO;21,43;;;
174;PÇA;ALFREDO PINTO;21,43;;;
440;RUA;DOUTOR MARIO MILWARD;21,43;;;
440;RUA;DOUTOR MARIO MILWARD;21,43;;;
440;RUA;DOUTOR MARIO MILWARD;21,43;;;
440;RUA;DOUTOR MARIO MILWARD;11,46;18,55;;
440;RUA;DOUTOR MARIO MILWARD;11,46;18,55;;
174;PÇA;ALFREDO PINTO;17,68;;;
174;PÇA;ALFREDO PINTO;17,68;;;
174;PÇA;ALFREDO PINTO;17,68;;;
174;PÇA;ALFREDO PINTO;17,68;;;
174;PÇA;ALFREDO PINTO;17,68;;;
174;PÇA;ALFREDO PINTO;17,68;;;
174;PÇA;ALFREDO PINTO;6,34;;;
174;PÇA;ALFREDO PINTO;6,34;;;
390;RUA;COSTA GUEDES;7,49;8,25;;
174;PÇA;ALFREDO PINTO;8,25;7,49;;
390;RUA;COSTA GUEDES;10,65;;;
390;RUA;COSTA GUEDES;10,65;;;
390;RUA;COSTA GUEDES;12,66;0,01;;
390;RUA;COSTA GUEDES;11,8;;;
390;RUA;COSTA GUEDES;11,8;;;
390;RUA;COSTA GUEDES;10,61;;;
390;RUA;COSTA GUEDES;10,61;;;
660;RUA;OLIVEIRA MAFRA;31;14;;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;50;60;30,95;
83;AV.;CAMILO SOARES;60;50;30,95;
443;RUA;DOUTOR VIOTTI;60;60;60;
532;RUA;JOAO CARLOS;20;;;
83;AV.;CAMILO SOARES;1,2;8,94;;
83;AV.;CAMILO SOARES;3,7;;;
83;AV.;CAMILO SOARES;17,4;8,52;;
83;AV.;CAMILO SOARES;17,4;8,52;;
543;RUA;JOAO PINHEIRO;8,52;17,4;;
543;RUA;JOAO PINHEIRO;8,52;17,4;;
83;AV.;CAMILO SOARES;17,4;8,52;;
83;AV.;CAMILO SOARES;17,4;8,52;;
83;AV.;CAMILO SOARES;17;;;
83;AV.;CAMILO SOARES;17;;;
83;AV.;CAMILO SOARES;17;;;
83;AV.;CAMILO SOARES;11,72;;;
83;AV.;CAMILO SOARES;3,86;;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
83;AV.;CAMILO SOARES;24,7;14,2;;
614;RUA;MAJOR PENHA;14,7;;;
614;RUA;MAJOR PENHA;14,7;;;
614;RUA;MAJOR PENHA;14,7;;;
614;RUA;MAJOR PENHA;14,7;;;
614;RUA;MAJOR PENHA;14,7;;;
614;RUA;MAJOR PENHA;15;;;
614;RUA;MAJOR PENHA;29,2;;;
614;RUA;MAJOR PENHA;29,2;;;
614;RUA;MAJOR PENHA;29,2;;;
614;RUA;MAJOR PENHA;29,2;;;
614;RUA;MAJOR PENHA;29,2;;;
614;RUA;MAJOR PENHA;29,2;;;
614;RUA;MAJOR PENHA;29,2;;;
